,applNum,displayId,filingDate,inventionTitle,issueDate,patAssigneeName,patAssignorExDate,patAssignorName,patNum
166,13358609,041672-0001,2012-01-26T04:00:00Z,ULTRASONIC MONITORING DEVICE FOR MEASURING PHYSIOLOGICAL PARAMETERS OF A MAMMAL,2014-10-21T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",8864670
167,13539606,041672-0001,2012-07-02T04:00:00Z,FLOW STOP PROTECTIVE MEANS FOR A FLUID DELIVERY DEVICE OF A MEDICAL PUMP,2013-11-26T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",8591491
168,13588026,041672-0001,2012-08-17T04:00:00Z,Systems and Methods for a Graphical Interface including a Graphical Representation of Medical Data,2016-01-19T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",9240002
169,13588049,041672-0001,2012-08-17T04:00:00Z,PATTERN RECOGNITION SYSTEM AND METHOD FOR THE DETECTION OF STUCK FLUID DROPLETS IN A FLUID DELIVERY LINE OF AN INFUSION SYSTEM,2015-08-25T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",9114217
170,13630031,041672-0001,2012-09-28T04:00:00Z,FROTH DETECTION SYSTEM AND METHOD,2016-11-22T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",9498583
171,13631339,041672-0001,2012-09-28T04:00:00Z,Intravenous Flow Rate Controller,2015-09-15T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",9134735
172,13631422,041672-0001,2012-09-28T04:00:00Z,Intravenous Flow Rate Controller,2015-09-15T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",9134736
173,14019745,041672-0001,2013-09-06T04:00:00Z,MEANS AND METHOD FOR DETECTING FREE FLOW IN AN INFUSION LINE,2016-10-18T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",9468718
174,14067083,041672-0001,2013-10-30T04:00:00Z,APPARATUS AND METHOD OF MITIGATING FREE FLOW IN A FLUID ADMINISTRATION SET,2016-10-18T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",9468713
175,14065938,041672-0001,2013-10-29T04:00:00Z,FLUID FLOW PASSAGE TO IMPROVE AIR-IN-LINE DETECTION,2014-08-12T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",8801656
176,14598846,041672-0001,2015-01-16T04:00:00Z,INFUSION PUMP BATTERY CAPACITY MANAGEMENT AND BATTERY CHARGE ALERT SYSTEM AND METHOD,2016-05-10T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",9333291
177,14853198,041672-0001,2015-09-14T04:00:00Z,SYSTEM AND METHOD THAT MATCHES DELAYED INFUSION AUTO-PROGRAMS WITHMANUALLY ENTERED INFUSION PROGRAMS AND ANALYZES DIFFERENCES THEREIN,2017-01-10T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",9539383
178,10767485,041672-0001,2004-01-29T04:00:00Z,MICRONEEDLES FOR MINIMALLY INVASIVE DRUG DELIVERY,2005-12-27T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",6980855
179,11205929,041672-0001,2005-08-17T04:00:00Z,FLUID FLOW MEASUREMENT DEVICE,2006-08-01T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",7082843
180,15511193,041672-0001,2017-03-14T04:00:00Z,MATCHING DELAYED INFUSION AUTO-PROGRAMS WITH MANUALLY ENTERED INFUSION PROGRAMS,2019-03-26T04:00:00Z,"ICU MEDICAL, INC.",2017-02-03T04:00:00Z,"HOSPIRA, INC.",10238799
0,13431313,028800-0992,2012-03-27T04:00:00Z,STABLE BORTEZOMIB FORMULATIONS,2012-09-11T04:00:00Z,"INNOPHARMA, INC.",2012-01-06T04:00:00Z,"INNOPHARMA, LLC",8263578
1,13051102,028413-0474,2011-03-18T04:00:00Z,STABLE BORTEZOMIB FORMULATIONS,2015-06-23T04:00:00Z,"INNOPHARMA, INC.",2012-01-06T04:00:00Z,INNOPHARMA LLC,9061037
2,14030201,031236-0334,2013-09-18T04:00:00Z,Bendamustine Formulations,2017-10-31T04:00:00Z,"INNOPHARMA, INC.",2013-09-19T04:00:00Z,"TOTI, UDAY",9801859
3,15478472,042322-0860,2017-04-04T04:00:00Z,STABLE COMPOSITIONS OF PEPTIDE EPOXY KETONES,0001-01-01T00:00:00Z,"INNOPHARMA, INC.",2013-09-20T04:00:00Z,"HIPPALGAONKAR, KETAN",NULL
4,14023247,031317-0429,2013-09-10T04:00:00Z,STABLE COMPOSITIONS OF PEPTIDE EPOXY KETONES,2017-05-02T04:00:00Z,"INNOPHARMA, INC.",2013-09-20T04:00:00Z,"HIPPALGAONKAR, KETAN",9636376
5,13749443,033812-0595,2013-01-24T04:00:00Z,BENDAMUSTINE COMPOSITIONS AND METHODS THEREFORE,0001-01-01T00:00:00Z,"INNOPHARMA, INC.",2014-09-24T04:00:00Z,"ATHYRIUM OPPORTUNITIES FUND (A) LP, AS ADMINISTRATIVE AGENT",NULL
6,13592235,033812-0595,2012-08-22T04:00:00Z,Stable Bortezomib Formulations,2015-11-10T04:00:00Z,"INNOPHARMA, INC.",2014-09-24T04:00:00Z,"ATHYRIUM OPPORTUNITIES FUND (A) LP, AS ADMINISTRATIVE AGENT",9180093
7,13592228,033812-0595,2012-08-22T04:00:00Z,Stable Bortezomib Formulations,2015-08-18T04:00:00Z,"INNOPHARMA, INC.",2014-09-24T04:00:00Z,"ATHYRIUM OPPORTUNITIES FUND (A) LP, AS ADMINISTRATIVE AGENT",9107821
8,13051102,033812-0595,2011-03-18T04:00:00Z,STABLE BORTEZOMIB FORMULATIONS,2015-06-23T04:00:00Z,"INNOPHARMA, INC.",2014-09-24T04:00:00Z,"ATHYRIUM OPPORTUNITIES FUND (A) LP, AS ADMINISTRATIVE AGENT",9061037
9,13901978,033812-0595,2013-05-24T04:00:00Z,Aprepitant Injectable Formulations,0001-01-01T00:00:00Z,"INNOPHARMA, INC.",2014-09-24T04:00:00Z,"ATHYRIUM OPPORTUNITIES FUND (A) LP, AS ADMINISTRATIVE AGENT",NULL
10,13431313,033812-0595,2012-03-27T04:00:00Z,STABLE BORTEZOMIB FORMULATIONS,2012-09-11T04:00:00Z,"INNOPHARMA, INC.",2014-09-24T04:00:00Z,"ATHYRIUM OPPORTUNITIES FUND (A) LP, AS ADMINISTRATIVE AGENT",8263578
11,14509964,034906-0358,2014-10-08T04:00:00Z,APREPITANT ORAL LIQUID FORMULATIONS,0001-01-01T00:00:00Z,"INNOPHARMA, INC.",2014-10-08T04:00:00Z,"TOTI, UDAYA",NULL
12,13901978,035064-0030,2013-05-24T04:00:00Z,Aprepitant Injectable Formulations,0001-01-01T00:00:00Z,"INNOPHARMA, INC.",2015-01-22T04:00:00Z,"HINGORANI, TUSHAR",NULL
13,13749443,031508-0055,2013-01-24T04:00:00Z,BENDAMUSTINE COMPOSITIONS AND METHODS THEREFORE,0001-01-01T00:00:00Z,ATHYRIUM OPPORTUNITIES FUND (A) LP,2013-10-23T04:00:00Z,"INNOPHARMA, INC.",NULL
14,13592235,031508-0055,2012-08-22T04:00:00Z,Stable Bortezomib Formulations,2015-11-10T04:00:00Z,ATHYRIUM OPPORTUNITIES FUND (A) LP,2013-10-23T04:00:00Z,"INNOPHARMA, INC.",9180093
15,13592228,031508-0055,2012-08-22T04:00:00Z,Stable Bortezomib Formulations,2015-08-18T04:00:00Z,ATHYRIUM OPPORTUNITIES FUND (A) LP,2013-10-23T04:00:00Z,"INNOPHARMA, INC.",9107821
16,13051102,031508-0055,2011-03-18T04:00:00Z,STABLE BORTEZOMIB FORMULATIONS,2015-06-23T04:00:00Z,ATHYRIUM OPPORTUNITIES FUND (A) LP,2013-10-23T04:00:00Z,"INNOPHARMA, INC.",9061037
17,13901978,031508-0055,2013-05-24T04:00:00Z,Aprepitant Injectable Formulations,0001-01-01T00:00:00Z,ATHYRIUM OPPORTUNITIES FUND (A) LP,2013-10-23T04:00:00Z,"INNOPHARMA, INC.",NULL
18,13431313,031508-0055,2012-03-27T04:00:00Z,STABLE BORTEZOMIB FORMULATIONS,2012-09-11T04:00:00Z,ATHYRIUM OPPORTUNITIES FUND (A) LP,2013-10-23T04:00:00Z,"INNOPHARMA, INC.",8263578
19,14030201,031910-0244,2013-09-18T04:00:00Z,Bendamustine Formulations,2017-10-31T04:00:00Z,"INNOPHARMA LICENSING, LLC",2014-01-06T04:00:00Z,"INNOPHARMA, INC.",9801859
0,08448453,008546-0768,1995-12-07T04:00:00Z,NITROGEN HETEROCYCLES,1997-10-28T04:00:00Z,JOHN WYETH & BROTHER LIMITED,1997-05-15T04:00:00Z,"CROSSLEY, ROGER",5681839
1,08448470,008716-0553,1996-07-15T04:00:00Z,CYCLOHEXANE DERIVATIVES,1998-01-13T04:00:00Z,JOHN WYETH & BROTHER LIMITED,1997-09-10T04:00:00Z,"CROSSLEY, ROGER",5708026
2,08448467,009290-0745,1995-09-29T04:00:00Z,6-ARYL-(METHYL- OR METHYLIDONE)-QUINOLINE DERIVATIVES AS VOLTAGE-GATED POTASSIUM CHANNEL BLOCKERS,1998-05-19T04:00:00Z,JOHN WYETH & BROTHER LIMITED,1998-02-17T04:00:00Z,"CROSSLEY, ROGER",5753676
3,08448452,009313-0565,1996-04-10T04:00:00Z,NITROGEN HETEROCYCLES,1998-10-13T04:00:00Z,JOHN WYETH & BROTHER LIMITED,1998-05-19T04:00:00Z,"CROSSLEY, ROGER",5821251
4,08451371,009226-0191,1995-05-26T04:00:00Z,POTASSIUM CHANNEL MODULATORS,1999-10-12T04:00:00Z,JOHN WYETH & BROTHER LIMITED,1998-04-30T04:00:00Z,"CROSSLEY, ROGER",5965696
5,08451371,009226-0200,1995-05-26T04:00:00Z,POTASSIUM CHANNEL MODULATORS,1999-10-12T04:00:00Z,JOHN WYETH & BROTHER LIMITED,1998-05-01T04:00:00Z,"OPALKO, ALBERT",5965696
6,08451371,009226-0197,1995-05-26T04:00:00Z,POTASSIUM CHANNEL MODULATORS,1999-10-12T04:00:00Z,JOHN WYETH & BROTHER LIMITED,1998-05-01T04:00:00Z,"ROBERTSON, BRIAN",5965696
7,08451371,009226-0162,1995-05-26T04:00:00Z,POTASSIUM CHANNEL MODULATORS,1999-10-12T04:00:00Z,JOHN WYETH & BROTHER LIMITED,1998-05-06T04:00:00Z,"OWEN, DAVID GERAINT",5965696
0,16044255,046671-0366,2018-07-24T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE,0001-01-01T00:00:00Z,MEDIVATION LLC,2018-01-23T04:00:00Z,"BEND RESEARCH, INC.",NULL
1,15267352,045677-0665,2016-09-16T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE.,0001-01-01T00:00:00Z,MEDIVATION LLC,2018-01-23T04:00:00Z,"BEND RESEARCH, INC.",NULL
2,15018078,045677-0665,2016-02-08T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE,0001-01-01T00:00:00Z,MEDIVATION LLC,2018-01-23T04:00:00Z,"BEND RESEARCH, INC.",NULL
3,15267352,045581-0937,2016-09-16T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE.,0001-01-01T00:00:00Z,MEDIVATION LLC,2018-01-23T04:00:00Z,"BEND RESEARCH, INC.",NULL
4,15018078,045581-0755,2016-02-08T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE,0001-01-01T00:00:00Z,MEDIVATION LLC,2018-01-23T04:00:00Z,"BEND RESEARCH, INC.",NULL
5,14962864,045248-0025,2015-12-08T04:00:00Z,METHOD FOR PREDICTING RESPONSE TO BREAST CANCER THERAPEUTIC AGENTS AND METHOD OF TREATMENT OF BREAST CANCER,2019-02-05T04:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-02T04:00:00Z,"MEDIVATION PROSTATE THERAPEUTICS, INC.",10196693
6,16044255,046524-0564,2018-07-24T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-12T04:00:00Z,MEDIVATION LLC,NULL
7,15267352,045182-0905,2016-09-16T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE.,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-12T04:00:00Z,MEDIVATION LLC,NULL
8,15018078,045182-0897,2016-02-08T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-12T04:00:00Z,MEDIVATION LLC,NULL
9,16044255,046524-0564,2018-07-24T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-12T04:00:00Z,MEDIVATION LLC,NULL
10,15267352,045182-0905,2016-09-16T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE.,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-12T04:00:00Z,MEDIVATION LLC,NULL
11,15018078,045182-0897,2016-02-08T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-12T04:00:00Z,MEDIVATION LLC,NULL
0,15751542,045812-0262,2018-02-09T04:00:00Z,Treatment of Cancer with Enzalutamide and a CYP3A4 Inhibitor,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2017-08-25T04:00:00Z,"MEDIVATION PROSTATE THERAPEUTICS, INC.",NULL
1,15018078,044224-0488,2016-02-08T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2017-08-25T04:00:00Z,"MEDIVATION PROSTATE THERAPEUTICS, INC.",NULL
2,15267352,044224-0488,2016-09-16T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE.,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2017-08-25T04:00:00Z,"MEDIVATION PROSTATE THERAPEUTICS, INC.",NULL
3,15373914,044224-0488,2016-12-09T04:00:00Z,TREATMENT OF BREAST CANCER,2018-10-30T04:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2017-08-25T04:00:00Z,"MEDIVATION PROSTATE THERAPEUTICS, INC.",10111861
4,14236036,044224-0488,2014-06-10T04:00:00Z,TREATMENT OF BREAST CANCER,2016-12-13T04:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2017-08-25T04:00:00Z,"MEDIVATION PROSTATE THERAPEUTICS, INC.",9517229
5,13785504,044206-0022,2013-03-05T04:00:00Z,PROCESSES FOR THE SYNTHESIS OF DIARYLTHIOHYDANTOIN AND DIARYLHYDANTOIN COMPOUNDS,2015-11-03T04:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2017-08-25T04:00:00Z,"MEDIVATION PROSTATE THERAPEUTICS, INC.",9174943
6,13202970,045616-0241,2011-10-27T04:00:00Z,SPECIFIC DIARYLHYDANTOIN AND DIARYLTHIOHYDANTOIN COMPOUNDS,2013-09-03T04:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2017-08-28T04:00:00Z,"MEDIVATION PROSTATE THERAPEUTICS, INC.",8524755
7,13925507,045616-0241,2013-06-24T04:00:00Z,SPECIFIC DIARYLHYDANTOIN AND DIARYLTHIOHYDANTOIN COMPOUNDS,2015-05-05T04:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2017-08-28T04:00:00Z,"MEDIVATION PROSTATE THERAPEUTICS, INC.",9023879
8,14962864,045248-0025,2015-12-08T04:00:00Z,METHOD FOR PREDICTING RESPONSE TO BREAST CANCER THERAPEUTIC AGENTS AND METHOD OF TREATMENT OF BREAST CANCER,2019-02-05T04:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-02T04:00:00Z,"MEDIVATION PROSTATE THERAPEUTICS, INC.",10196693
9,16044255,046524-0564,2018-07-24T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-12T04:00:00Z,MEDIVATION LLC,NULL
10,15267352,045182-0905,2016-09-16T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE.,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-12T04:00:00Z,MEDIVATION LLC,NULL
11,15018078,045182-0897,2016-02-08T04:00:00Z,FORMULATIONS OF ENZALUTAMIDE,0001-01-01T00:00:00Z,MEDIVATION PROSTATE THERAPEUTICS LLC,2018-02-12T04:00:00Z,MEDIVATION LLC,NULL
0,14471977,044282-0605,2014-08-28T04:00:00Z,HETEROCYCLIC COMPOUNDS AND METHODS OF USE,2017-06-06T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",9670172
1,14293642,044257-0444,2014-06-02T04:00:00Z,PROCESSES OF SYNTHESIZING DIHYDROPYRIDOPHTHALAZINONE DERIVATIVES,2018-03-27T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",9926303
2,13685013,044169-0001,2012-11-26T04:00:00Z,"SUBSTITUTED PHENYLCARBAMOYL ALKYLAMINO ARENE COMPOUNDS AND N,N'-BIS-ARYLUREA COMPOUNDS",2015-05-05T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",9023869
3,14514974,044169-0001,2014-10-15T04:00:00Z,"Substituted Phenylcarbamoyl Alkylamino Arene Compounds and N,N'-BIS-Arylurea Compounds",2015-09-08T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",9126962
4,13263728,044168-0975,2011-12-05T04:00:00Z,SUBSTITUTED DI-ARYLHYDANTOIN AND DI-ARYLTHIOHYDANTOIN COMPOUNDS AND METHODS OF USE THEREOF,2014-04-29T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",8710086
5,15109013,044147-0945,2016-06-29T04:00:00Z,Compounds and Methods of Use,2018-07-24T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",10030004
6,15109013,044147-0937,2016-06-29T04:00:00Z,Compounds and Methods of Use,2018-07-24T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",10030004
7,14632825,044101-0067,2015-02-26T04:00:00Z,DIHYDROPYRIDOPHTHALAZINONE INHIBITORS OF POLY(ADP-RIBOSE)POLYMERASE (PARP),2017-11-21T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",9820985
8,12510096,045568-0925,2009-07-27T04:00:00Z,DIHYDROPYRIDOPHTHALAZINONE INHIBITORS OF POLY(ADP-RIBOSE)POLYMERASE (PARP),2011-09-06T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",8012976
9,13077785,045568-0925,2011-03-31T04:00:00Z,DIHYDROPYRIDOPHTHALAZINONE INHIBITORS OF POLY(ADP-RIBOSE)POLYMERASE (PARP),2013-04-16T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",8420650
10,13277607,045568-0925,2011-10-20T04:00:00Z,"CRYSTALLINE (8S,9R)-5-FLUORO-8-(4-FLUOROPHENYL)-9-(1-METHYL-1H-1,2,4-TRIAZOL-5-YL)-8,9-DIHYDRO-2H-PYRIDO[4,3,2-DE]PHTHALAZIN-3(7H)-ONE TOSYLATE SALT",2014-05-27T04:00:00Z,MEDIVATION TECHNOLOGIES LLC,2017-08-25T04:00:00Z,"MEDIVATION TECHNOLOGIES, INC.",8735392
0,12624591,024112-0816,2009-11-24T04:00:00Z,Cartridge For Auto-Injector Apparatus,0001-01-01T00:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2009-12-10T04:00:00Z,"WILMOT, JOHN G.",NULL
1,12624604,024105-0935,2009-11-24T04:00:00Z,AUTO-INJECTOR APPARATUS,2014-04-08T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2009-12-16T04:00:00Z,"MATHEWS, COLIN J.",8690836
2,12844279,025154-0513,2010-07-27T04:00:00Z,AUTOINJECTOR WITH NEEDLE DEPTH ADAPTER,0001-01-01T00:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2010-08-27T04:00:00Z,"WILMOT, JOHN G.",NULL
3,11788823,025013-0616,2007-04-20T04:00:00Z,AUTOINJECTOR WITH NEEDLE DEPTH ADAPTER,2010-10-12T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2010-08-27T04:00:00Z,"WILMOT, JOHN G.",7811254
4,12909070,025684-0130,2010-10-21T04:00:00Z,High Efficiency Auto-Injector,0001-01-01T00:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-19T04:00:00Z,"WILMOT, JOHN GLYNDWR",NULL
5,09380934,025741-0482,2000-02-10T04:00:00Z,APPARATUS FOR BODY SURFACE MAPPING,0001-01-01T00:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,NULL
6,10285692,025741-0482,2002-11-01T04:00:00Z,"MEDICAMENT CONTAINER, A MEDICAMENT DISPENSING KIT FOR ADMINISTERING MEDICATION AND A METHOD FOR PACKAGING THE SAME",2010-05-04T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,7708719
7,10653159,025741-0482,2003-09-03T04:00:00Z,SEPARATION ASSEMBLY FOR DRUG DELIVERY DEVICE,2009-07-07T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,7556614
8,10797565,025741-0482,2004-03-11T04:00:00Z,NEEDLE AND HUB ASSEMBLY FOR AUTOMATIC INJECTOR,2009-06-09T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,7544189
9,11592387,025741-0482,2006-11-02T04:00:00Z,TRAINING DEVICE FOR AN AUTOMATIC INJECTOR,2010-03-23T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,7682155
10,11698937,025741-0482,2007-01-26T04:00:00Z,Needle assemblies for wet/dry automatic injectors,2013-10-29T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,8568367
11,11698965,025741-0482,2007-01-26T04:00:00Z,SEAL STRUCTURES FOR WET/DRY AUTOMATIC INJECTORS,2010-07-06T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,7749190
12,11788823,025741-0482,2007-04-20T04:00:00Z,AUTOINJECTOR WITH NEEDLE DEPTH ADAPTER,2010-10-12T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,7811254
13,11923729,025741-0482,2007-10-25T04:00:00Z,AUTOMATIC INJECTOR WITH KICKBACK ATTENUATION,2010-09-14T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,7794432
14,12104523,025741-0482,2008-04-17T04:00:00Z,CONTAINER FOR AN AUTOMATIC INJECTOR,0001-01-01T00:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,NULL
15,12116437,025741-0482,2008-05-07T04:00:00Z,DRUG DELIVERY SYSTEM WITH A SMALL AMOUNT OF A THERAPEUTIC AGENT,2011-11-15T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,8057427
16,12258754,025741-0482,2008-10-27T04:00:00Z,AUTOMATIC INJECTOR WITH NEEDLE COVER,2011-11-01T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,8048035
17,12431850,025741-0482,2009-04-29T04:00:00Z,METHODS OF FORMING A NEEDLE AND HUB ASSEMBLY FOR AUTOMATIC INJECTORS,2010-07-20T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,7757370
18,12624591,025741-0482,2009-11-24T04:00:00Z,Cartridge For Auto-Injector Apparatus,0001-01-01T00:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,NULL
19,12624604,025741-0482,2009-11-24T04:00:00Z,AUTO-INJECTOR APPARATUS,2014-04-08T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,8690836
20,12725518,025741-0482,2010-03-17T04:00:00Z,"METHODS OF VENTING, SEALING, AND DISPENSING FROM A MEDICAMENT CONTAINER",0001-01-01T00:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,NULL
21,07380451,025741-0482,1989-07-17T04:00:00Z,AUTOINJECTOR CONVERTED FROM INTRAMUSCULAR TO SUBCUTANEOUS MODE OF INJECTION,1992-04-07T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,5102393
22,07380459,025741-0482,1989-07-17T04:00:00Z,CONVENIENTLY CARRIED FREQUENT USE AUTOINJECTOR,1992-02-04T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,5085642
23,07396325,025741-0482,1989-08-21T04:00:00Z,MULTIPLE CHAMBER AUTOMATIC INJECTOR,1991-08-20T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,5041088
24,07507756,025741-0482,1990-04-12T04:00:00Z,DISPERSION MULTICHAMBER AUTO-INJECTOR,1992-03-03T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,5092843
25,07507795,025741-0482,1990-04-12T04:00:00Z,CONVENIENTLY CARRIED FREQUENT USE AUTO-INJECTOR WITH IMPROVED CAP STRUCTURE,1992-02-04T04:00:00Z,"MERIDIAN MEDICAL TECHNOLOGIES, INC.",2011-01-31T04:00:00Z,CREDIT SUISSE AG,5085641
